3,1.7179999351501465
4,16.16699981689453
5,1.1779999732971191
6,0.8840000629425049
7,3.1989998817443848
8,16.712000131607056
9,3.8359999656677246
10,2.618000030517578
11,1.434000015258789
12,6.156000137329102
13,11.675999879837036
14,12.691999912261963
15,2.2219998836517334
16,2.552000045776367
17,6.115999937057495
18,1.6640000343322754
19,4.5899999141693115
20,7.522000074386597
21,15.507999897003174
22,2.3379998207092285
23,6.76200008392334
24,2.138000011444092
25,6.028000116348267
26,7.240999937057495
27,8.272000074386597
28,21.645999908447266
29,22.431999921798706
30,34.55400013923645
31,9.16100001335144
32,7.713000059127808
33,3.7639999389648438
34,0.8550000190734863
35,4.080999851226807
36,24.45199990272522
0,18.61899995803833
1,9.817000150680542
2,3.3259999752044678
3,4.540999889373779
4,7.5370001792907715
5,1.7010002136230469
6,0.6720001697540283
7,5.944000005722046
8,0.7170000076293945
9,0.8359999656677246
10,0.7879998683929443
11,0.5
12,0.5290000438690186
13,0.9179999828338623
14,0.7690000534057617
15,0.8540000915527344
0,6.867696046829224
0,8.352512836456299
1,0.7857050895690918
2,1.048490047454834
3,6.007667064666748
4,0.899986982345581
5,39.57599711418152
6,0.5485270023345947
7,0.5209751129150391
8,14.5362708568573
9,0.9330160617828369
10,0.8714969158172607
11,17.334728956222534
12,0.7310841083526611
13,0.8520588874816895
14,0.5220909118652344
15,0.39648985862731934
16,0.7856810092926025
17,1.4846880435943604
18,1.058372974395752
19,0.6124470233917236
20,9.049251079559326
21,1.0747129917144775
22,1.250438928604126
23,0.9395968914031982
24,1.2099461555480957
25,1.0454940795898438
26,0.8399598598480225
0,13.753000020980835
1,30.14900016784668
2,11.519000053405762
3,10.624000072479248
4,0.9539999961853027
5,2.937999963760376
6,0.28799986839294434
7,0.3380000591278076
8,0.5300002098083496
9,0.6340000629425049
10,0.5439999103546143
11,0.47699999809265137
12,0.33299994468688965
13,0.5739998817443848
14,0.5139999389648438
15,32.62899994850159
16,0.42100000381469727
0,8.706411838531494
1,4.2909369468688965
2,1.5364978313446045
3,0.8682892322540283
4,8.448553085327148
5,0.6053290367126465
6,0.7344789505004883
7,19.161278009414673
8,11.606956958770752
9,0.8855500221252441
10,1.1181738376617432
11,1.0290379524230957
12,0.4555959701538086
13,0.3589489459991455
14,0.6529030799865723
15,21.535640954971313
16,0.8799691200256348
17,1.0217199325561523
18,0.7986938953399658
19,0.6809098720550537
20,1.088310956954956
21,0.8557138442993164
22,0.6677379608154297
23,8.32947587966919
24,15.62662410736084
25,0.6336419582366943
26,1.136725902557373
27,0.9340109825134277
28,0.7407000064849854
29,0.6443021297454834
30,0.9861648082733154
31,0.9556608200073242
32,0.8299429416656494
33,8.165011882781982
34,1.02323317527771
35,0.7345929145812988
36,0.8469440937042236
37,0.5673561096191406
38,0.4506230354309082
39,0.6994128227233887
40,1.0050890445709229
41,0.6227450370788574
42,0.6446340084075928
43,1.0011751651763916
44,0.5050210952758789
45,0.9810359477996826
46,4.8957788944244385
47,0.5133240222930908
48,0.835582971572876
49,0.7421779632568359
50,0.5339510440826416
51,0.7019250392913818
52,0.5367598533630371
53,1.0147459506988525
54,0.8220219612121582
55,0.6026279926300049
56,0.9537041187286377
57,0.8513290882110596
58,0.9848611354827881
59,0.7678289413452148
60,8.852068901062012
61,0.4325721263885498
62,0.8185069561004639
63,0.6997711658477783
64,1.011225938796997
65,0.9507181644439697
66,0.817328929901123
67,0.901482105255127
68,20.047953844070435
69,0.7792551517486572
70,0.805574893951416
71,0.7743070125579834
72,0.8020789623260498
73,0.6844570636749268
74,0.6862761974334717
75,0.7901599407196045
76,0.8663640022277832
77,0.963162899017334
78,1.1087431907653809
79,0.8701579570770264
80,0.4208109378814697
81,0.9299860000610352
82,1.002094030380249
83,0.8243248462677002
84,0.8958399295806885
85,0.8176231384277344
86,0.5007951259613037
87,0.992156982421875
88,0.5049030780792236
89,0.5900750160217285
90,0.6560409069061279
91,0.829941987991333
92,0.8350019454956055
93,0.6048359870910645
94,1.0298631191253662
95,0.9866178035736084
96,20.2219500541687
97,0.49900197982788086
98,0.4366888999938965
99,0.6867349147796631
0,0.7169756889343262
1,5.4335410594940186
2,7.15315580368042
3,1.2836689949035645
4,0.38200807571411133
5,2.8336782455444336
6,0.8046820163726807
7,0.9625728130340576
8,4.051552772521973
9,1.016221046447754
10,0.8167800903320312
11,0.28385400772094727
12,27.758865118026733
13,0.7991821765899658
14,0.7500011920928955
15,0.3832259178161621
16,0.630126953125
17,0.8823080062866211
18,0.765599250793457
19,11.104496002197266
20,0.8345730304718018
21,0.91485595703125
22,0.7327830791473389
23,0.9180500507354736
24,0.7984859943389893
25,0.450747013092041
26,0.8834340572357178
27,0.4173557758331299
28,0.981536865234375
29,0.7337720394134521
30,0.965764045715332
31,0.7691800594329834
32,0.8336458206176758
33,0.8753268718719482
34,0.8673691749572754
35,0.665809154510498
36,0.4829869270324707
37,0.5161120891571045
38,0.9821701049804688
39,0.5179948806762695
40,0.7297017574310303
41,0.5081868171691895
42,0.5662250518798828
43,0.7670741081237793
44,0.7655298709869385
45,0.6340720653533936
46,0.3989989757537842
47,12.386488914489746
48,0.6012418270111084
49,0.9494540691375732
50,0.8168110847473145
51,0.3657081127166748
52,0.6187081336975098
53,0.9785058498382568
54,0.6496751308441162
55,0.9341609477996826
56,0.8149549961090088
57,6.435046911239624
58,0.733428955078125
59,0.8833169937133789
60,0.43419981002807617
61,0.582266092300415
62,0.9170980453491211
63,0.9331912994384766
64,0.8678700923919678
65,0.9498131275177002
66,0.5157299041748047
67,0.9664361476898193
68,21.43597984313965
69,0.5994248390197754
70,0.7693581581115723
71,0.46775126457214355
72,0.6178922653198242
73,0.8823750019073486
74,0.5595951080322266
75,0.41559505462646484
76,0.7746169567108154
77,0.4331378936767578
78,0.7642843723297119
79,1.8000667095184326
80,0.6161651611328125
81,0.8499221801757812
82,0.7003829479217529
83,0.6638820171356201
84,0.8675436973571777
85,0.8058419227600098
86,0.3499288558959961
87,0.8687930107116699
88,0.6627731323242188
89,0.7854218482971191
90,0.7483189105987549
91,0.5997409820556641
92,0.46474194526672363
93,0.5669102668762207
94,0.8654890060424805
95,0.8204779624938965
96,0.646183967590332
97,0.5486736297607422
98,0.7848870754241943
99,0.5445137023925781
0,1.0670819282531738
1,12.754122972488403
